customer_id,gender,age,income_level,location
1102,Male,67,Medium,71
1103,Male,51,Medium,93
1104,Female,20,Medium,24
1105,Male,47,Medium,67
1106,Male,69,Medium,20
1107,Male,46,High,67
1108,Male,50,Medium,21
1109,Male,68,High,37
1110,Female,22,Medium,37
1111,Female,58,Low,69
1112,Female,65,Medium,46
1113,Male,40,Medium,88
1114,Female,38,Medium,21
1115,Female,31,Low,75
1116,Male,41,Low,17
1117,Non-binary,31,Medium,35
1118,Female,37,Low,47
1119,Male,25,Medium,81
1120,Female,58,Medium,81
1121,Male,18,Medium,52
1122,Male,48,High,70
1123,Female,47,Medium,95
1124,Female,47,High,45
1125,Female,61,Medium,4
1126,Male,58,Medium,46
1127,Female,52,Medium,76
1128,Female,38,Medium,89
1129,Female,62,Low,75
1130,Female,36,Medium,64
1131,Female,55,Medium,63
1132,Male,68,Medium,39
1133,Non-binary,28,High,56
1134,Female,64,Low,88
1135,Male,51,Medium,72
1136,Female,49,High,54
1137,Male,54,High,1
1138,Male,32,Medium,5
1139,Male,46,Medium,34
1140,Female,69,High,88
1141,Male,54,Medium,29
1142,Male,45,Medium,18
1143,Male,56,Low,72
1144,Male,68,Low,29
1145,Non-binary,28,Medium,73
1146,Male,57,Low,58
1147,Female,18,Medium,16
1148,Female,58,Low,2
1149,Female,57,Medium,7
1150,Female,51,Medium,41
1151,Male,36,Medium,46
1152,Male,44,Low,12
1153,Male,63,High,49
1154,Female,55,Medium,39
1155,Male,63,Medium,64
1156,Male,60,Medium,23
1157,Female,46,Medium,83
1158,Female,20,Low,77
1159,Male,41,Medium,94
1160,Male,30,Medium,62
1161,Non-binary,43,Medium,15
1162,Female,69,Medium,25
1163,Male,21,Medium,97
1164,Female,18,Medium,5
1165,Female,39,Low,62
1166,Non-binary,32,High,67
1167,Female,54,Medium,28
1168,Female,20,Medium,52
1169,Male,30,Low,48
1170,Female,50,Low,86
1171,Female,36,High,3
1172,Male,58,High,50
1173,Female,63,Medium,27
1174,Male,65,Low,19
1175,Female,32,Medium,64
1176,Male,35,High,11
1177,Non-binary,62,Low,61
1178,Female,51,Medium,2
1179,Male,22,High,56
1180,Female,31,Low,81
1181,Female,46,Medium,69
1182,Male,59,Medium,35
1183,Male,39,Low,56
1184,Female,52,Low,93
1185,Male,27,Medium,70
1186,Non-binary,53,High,7
1187,Female,44,Medium,41
1188,Female,46,Medium,85
1189,Non-binary,27,Low,92
1190,Male,46,Medium,71
1191,Male,44,Medium,9
1192,Male,57,Low,22
1193,Male,51,Medium,83
1194,Female,70,Low,48
1195,Male,46,Low,38
1196,Male,61,Medium,95
1197,Male,44,Medium,57
1198,Male,36,Low,43
1199,Female,69,High,52
1200,Male,41,Low,98
1201,Male,61,Low,84
1202,Non-binary,24,Low,35
1203,Female,44,Medium,95
1204,Non-binary,29,High,95
1205,Non-binary,67,High,5
1206,Female,29,High,91
1207,Male,42,Low,13
1208,Male,59,High,89
1209,Male,67,High,39
1210,Female,37,Medium,85
1211,Female,36,Low,65
1212,Female,60,Low,40
1213,Female,31,Medium,11
1214,Female,52,Low,76
1215,Female,59,Medium,97
1216,Male,39,Medium,23
1217,Female,19,Low,56
1218,Male,29,High,100
1219,Male,27,Medium,61
1220,Male,57,Low,26
1221,Male,37,High,90
1222,Non-binary,31,Medium,48
1223,Male,62,Medium,86
1224,Female,29,Low,60
1225,Male,60,Low,27
1226,Male,65,Medium,94
1227,Male,69,Medium,60
1228,Female,25,Medium,97
1229,Male,53,Medium,72
1230,Non-binary,60,High,100
1231,Male,51,Low,81
1232,Female,27,Low,18
1233,Non-binary,38,Medium,99
1234,Male,56,High,79
1235,Male,59,Medium,55
1236,Female,25,Medium,68
1237,Female,41,Low,83
1238,Female,52,Medium,95
1239,Male,63,Medium,93
1240,Male,70,Medium,2
1241,Female,33,Medium,39
1242,Male,18,High,73
1243,Male,68,Medium,14
1244,Female,48,Medium,2
1245,Non-binary,54,Medium,54
1246,Male,44,Low,42
1247,Female,18,Medium,100
1248,Male,28,Medium,18
1249,Male,59,Medium,57
1250,Male,62,Medium,52
1251,Male,22,Medium,46
1252,Male,62,Medium,15
1253,Male,30,Medium,83
1254,Non-binary,60,Medium,68
1255,Male,29,Medium,36
1256,Female,24,Medium,62
1257,Female,28,Medium,1
1258,Female,40,High,56
1259,Male,39,Medium,27
1260,Female,25,Medium,63
1261,Non-binary,58,Medium,33
1262,Female,23,Low,7
1263,Female,68,High,10
1264,Female,70,Low,60
1265,Non-binary,26,Medium,13
1266,Male,46,Medium,40
1267,Female,34,Medium,37
1268,Female,53,Medium,3
1269,Male,49,Medium,50
1270,Male,52,High,78
1271,Male,40,Low,72
1272,Non-binary,66,Medium,11
1273,Female,20,High,95
1274,Non-binary,24,Medium,76
1275,Female,34,Medium,99
1276,Female,43,Medium,95
1277,Female,39,High,44
1278,Male,69,Medium,26
1279,Female,68,Low,44
1280,Male,35,Medium,23
1281,Male,36,Low,60
1282,Male,36,Low,25
1283,Female,32,Low,80
1284,Female,35,Low,47
1285,Female,35,Medium,36
1286,Non-binary,48,Low,74
1287,Female,45,Medium,80
1288,Non-binary,51,Low,94
1289,Female,32,Medium,28
1290,Non-binary,36,High,5
1291,Female,18,Medium,76
1292,Female,42,Low,12
1293,Female,48,Medium,46
1294,Female,34,Low,31
1295,Female,46,Medium,38
1296,Female,36,Medium,74
1297,Male,46,Low,75
1298,Male,63,Medium,55
1299,Female,49,High,69
1300,Male,20,High,12
1301,Female,66,Medium,80
1302,Female,31,Medium,79
1303,Male,61,Medium,72
1304,Non-binary,59,Medium,42
1305,Male,30,Medium,60
1306,Male,39,Medium,1
1307,Male,34,Medium,15
1308,Female,42,Medium,49
1309,Female,63,Low,9
1310,Female,68,Medium,67
1311,Female,53,Medium,70
1312,Male,22,High,58
1313,Female,47,Medium,34
1314,Female,45,Medium,4
1315,Female,52,Medium,21
1316,Male,48,Medium,98
1317,Female,40,Medium,46
1318,Male,30,Medium,26
1319,Non-binary,36,High,88
1320,Male,59,High,54
1321,Female,55,Medium,28
1322,Male,49,Medium,26
1323,Female,33,Medium,49
1324,Male,33,Medium,11
1325,Female,38,Medium,90
1326,Male,70,Low,99
1327,Female,48,Medium,100
1328,Male,40,Medium,41
1329,Male,48,Medium,50
1330,Non-binary,23,Low,22
1331,Female,27,High,9
1332,Female,25,Medium,25
1333,Female,35,Medium,37
1334,Female,48,Low,95
1335,Male,48,Medium,2
1336,Female,42,Low,91
1337,Non-binary,34,Medium,4
1338,Non-binary,61,Medium,45
1339,Male,23,Low,86
1340,Female,64,High,26
1341,Male,24,Medium,46
1342,Male,64,High,25
1343,Female,64,Low,33
1344,Male,36,Medium,10
1345,Male,61,Low,28
1346,Non-binary,39,Medium,9
1347,Female,53,Medium,7
1348,Female,55,High,58
1349,Male,42,Medium,40
1350,Male,42,Medium,17
1351,Female,26,Medium,72
1352,Female,20,Low,96
1353,Female,42,High,46
1354,Non-binary,66,Low,49
1355,Male,18,Medium,5
1356,Female,44,Low,47
1357,Male,19,Medium,87
1358,Female,64,Low,84
1359,Female,37,High,72
1360,Female,29,High,14
1361,Male,20,Medium,24
1362,Male,64,Medium,67
1363,Male,49,Medium,40
1364,Female,23,Medium,16
1365,Female,48,Medium,16
1366,Male,61,Low,65
1367,Non-binary,37,Medium,66
1368,Male,61,Medium,30
1369,Female,22,High,86
1370,Female,69,Medium,78
1371,Male,70,Medium,9
1372,Non-binary,29,Medium,24
1373,Male,39,Medium,87
1374,Female,21,Low,7
1375,Female,47,Medium,66
1376,Male,49,Medium,27
1377,Female,54,Low,76
1378,Non-binary,57,High,90
1379,Non-binary,20,Low,10
1380,Female,70,High,57
1381,Female,58,High,45
1382,Male,27,High,91
1383,Female,54,High,72
1384,Male,48,Low,62
1385,Female,63,Medium,90
1386,Female,59,Low,83
1387,Male,65,Low,28
1388,Non-binary,42,Low,23
1389,Male,66,Low,14
1390,Non-binary,40,Medium,64
1391,Female,34,Medium,87
1392,Male,29,Medium,34
1393,Female,60,Medium,51
1394,Female,27,Medium,17
1395,Male,31,Low,7
1396,Non-binary,48,Medium,94
1397,Male,40,Medium,51
1398,Male,52,High,65
1399,Female,62,Medium,5
1400,Female,31,Medium,1
1401,Male,45,Medium,44
1402,Male,28,High,44
1403,Male,50,Medium,67
1404,Male,19,Low,6
1405,Female,26,Medium,87
1406,Female,31,Low,55
1407,Male,50,Low,80
1408,Female,62,High,51
1409,Male,43,Medium,30
1410,Male,18,Medium,39
1411,Male,41,High,75
1412,Female,60,Low,30
1413,Male,21,Medium,43
1414,Female,34,High,84
1415,Female,22,Low,63
1416,Male,68,Low,7
1417,Non-binary,39,Medium,8
1418,Male,25,Medium,89
1419,Female,37,Medium,32
1420,Female,48,Medium,18
1421,Female,45,High,92
1422,Female,60,Medium,8
1423,Male,28,High,20
1424,Male,69,Medium,52
1425,Male,25,High,26
1426,Female,53,Low,48
1427,Female,64,Medium,71
1428,Male,70,Medium,53
1429,Female,29,Low,53
1430,Non-binary,48,Medium,4
1431,Female,39,Low,31
1432,Non-binary,43,Medium,2
1433,Non-binary,32,Medium,43
1434,Female,31,Low,45
1435,Female,67,Medium,52
1436,Female,18,Low,88
1437,Female,37,Low,48
1438,Female,66,Medium,49
1439,Female,54,Low,43
1440,Male,35,Medium,55
1441,Male,60,High,62
1442,Non-binary,23,Low,61
1443,Male,52,Medium,69
1444,Female,53,Medium,52
1445,Female,46,Medium,31
1446,Male,45,Low,98
1447,Female,46,Medium,52
1448,Female,21,High,19
1449,Male,37,Low,29
1450,Male,67,High,8
1451,Female,55,Medium,49
1452,Male,63,Medium,60
1453,Non-binary,52,High,19
1454,Male,19,Medium,72
1455,Female,19,Medium,100
1456,Male,30,Medium,99
1457,Female,53,Medium,43
1458,Female,64,Medium,30
1459,Male,55,Medium,40
1460,Male,46,High,62
1461,Non-binary,64,Low,71
1462,Female,34,Medium,8
1463,Male,65,Low,100
1464,Female,25,Medium,78
1465,Male,63,Low,34
1466,Non-binary,63,Low,34
1467,Male,52,Low,85
1468,Female,45,Low,88
1469,Female,18,Medium,99
1470,Female,52,High,61
1471,Female,19,High,95
1472,Male,70,Medium,59
1473,Male,63,Medium,22
1474,Male,33,High,37
1475,Male,68,High,93
1476,Female,52,Low,12
1477,Female,37,High,70
1478,Male,37,Medium,63
1479,Male,30,Medium,32
1480,Male,45,Low,34
1481,Male,19,Medium,10
1482,Female,28,Medium,94
1483,Male,23,Medium,38
1484,Male,19,Low,32
1485,Female,30,Medium,98
1486,Female,55,Medium,24
1487,Male,41,Medium,50
1488,Female,44,Medium,32
1489,Male,56,Low,15
1490,Male,37,Medium,52
1491,Female,60,Medium,81
1492,Female,69,Medium,47
1493,Non-binary,31,Medium,38
1494,Male,30,Low,89
1495,Male,40,Medium,41
1496,Non-binary,51,Medium,64
1497,Male,28,Medium,23
1498,Male,70,Medium,22
1499,Male,55,Low,29
1500,Female,67,Medium,51
1501,Female,57,High,90
1502,Male,45,High,86
1503,Male,36,High,72
1504,Female,42,Low,20
1505,Female,38,Medium,76
1506,Female,56,Medium,12
1507,Female,68,Medium,22
1508,Female,67,Low,41
1509,Female,27,Low,69
1510,Female,45,Low,87
1511,Female,65,Low,62
1512,Female,20,Medium,47
1513,Male,30,Low,38
1514,Non-binary,38,Medium,39
1515,Male,31,Medium,72
1516,Female,53,Low,68
1517,Female,29,Low,14
1518,Male,46,High,77
1519,Non-binary,59,Medium,94
1520,Female,47,Low,50
1521,Female,56,Medium,62
1522,Female,42,Medium,57
1523,Female,47,Medium,63
1524,Female,20,Medium,43
1525,Female,63,Medium,47
1526,Male,30,Medium,88
1527,Male,19,High,10
1528,Male,24,Medium,63
1529,Male,24,Low,59
1530,Male,33,Medium,59
1531,Male,33,Low,38
1532,Male,63,Low,67
1533,Male,33,Medium,63
1534,Male,33,High,75
1535,Female,64,High,74
1536,Female,43,Low,53
1537,Female,30,Medium,30
1538,Female,24,High,7
1539,Female,33,Medium,60
1540,Male,21,Medium,27
1541,Non-binary,58,High,90
1542,Male,19,Medium,19
1543,Female,25,Low,11
1544,Male,24,High,47
1545,Male,55,Medium,86
1546,Male,45,Medium,72
1547,Male,31,Medium,22
1548,Male,27,Medium,60
1549,Female,65,Low,50
1550,Non-binary,51,Low,80
1551,Female,19,Medium,94
1552,Female,38,Medium,84
1553,Male,22,High,81
1554,Female,41,Medium,98
1555,Male,24,Low,72
1556,Male,38,Low,20
1557,Female,41,Medium,19
1558,Female,68,High,9
1559,Male,34,High,59
1560,Female,18,Medium,96
1561,Male,41,Low,59
1562,Female,57,Medium,40
1563,Female,30,Medium,5
1564,Female,37,Low,25
1565,Male,39,Low,33
1566,Female,19,Medium,12
1567,Male,39,Low,30
1568,Female,32,Low,58
1569,Male,19,Medium,78
1570,Male,59,High,73
1571,Female,42,Medium,84
1572,Female,34,High,11
1573,Male,26,Low,23
1574,Male,61,Medium,81
1575,Male,43,High,18
1576,Non-binary,64,Medium,50
1577,Non-binary,68,Medium,95
1578,Male,48,High,75
1579,Female,21,Medium,29
1580,Male,56,Low,25
1581,Female,29,Medium,21
1582,Non-binary,48,Medium,31
1583,Female,70,Medium,74
1584,Female,61,Medium,44
1585,Female,57,Low,61
1586,Male,27,Medium,86
1587,Male,36,Medium,33
1588,Male,56,Medium,88
1589,Male,42,Low,66
1590,Female,36,Medium,64
1591,Female,35,Low,56
1592,Female,56,Low,23
1593,Female,45,Medium,91
1594,Female,38,Low,40
1595,Male,54,Medium,66
1596,Female,20,High,84
1597,Female,56,Low,80
1598,Male,68,High,90
1599,Male,56,Low,91
1600,Male,31,High,35
1601,Male,19,High,58
1602,Female,49,Medium,77
1603,Male,69,Low,98
1604,Male,65,High,67
1605,Male,28,Medium,33
1606,Male,57,Medium,57
1607,Male,42,Medium,67
1608,Male,44,High,82
1609,Female,52,Medium,25
1610,Male,54,Low,95
1611,Female,35,Low,1
1612,Female,63,Medium,34
1613,Male,38,Medium,40
1614,Female,50,High,100
1615,Male,55,Medium,70
1616,Male,54,Medium,4
1617,Female,44,Medium,41
1618,Female,53,Low,37
1619,Non-binary,50,High,92
1620,Female,65,Medium,42
1621,Non-binary,20,Medium,37
1622,Male,49,Low,74
1623,Male,22,Low,99
1624,Male,35,Medium,52
1625,Female,39,Low,26
1626,Male,56,Medium,98
1627,Female,68,Low,98
1628,Female,46,Medium,73
1629,Male,37,High,12
1630,Female,68,Medium,57
1631,Female,25,Low,43
1632,Non-binary,40,Medium,96
1633,Male,60,Medium,23
1634,Male,25,Medium,81
1635,Female,22,Medium,34
1636,Male,20,Medium,15
1637,Non-binary,37,Low,36
1638,Male,67,Low,34
1639,Male,24,Low,97
1640,Male,29,Medium,13
1641,Male,64,Medium,6
1642,Female,30,Medium,28
1643,Female,61,Medium,53
1644,Male,20,Medium,58
1645,Female,49,Low,81
1646,Male,24,Medium,73
1647,Male,44,Medium,31
1648,Female,33,High,20
1649,Male,27,High,79
1650,Female,45,Low,36
1651,Male,28,High,45
1652,Female,35,High,2
1653,Male,63,Medium,72
1654,Female,21,High,71
1655,Male,54,High,55
1656,Non-binary,66,High,18
1657,Male,20,Medium,42
1658,Female,68,Low,2
1659,Male,61,Medium,54
1660,Female,60,Medium,5
1661,Male,39,Medium,35
1662,Male,49,Low,87
1663,Female,31,High,8
1664,Female,62,Medium,9
1665,Non-binary,61,Medium,34
1666,Non-binary,62,High,22
1667,Male,21,Medium,65
1668,Male,60,High,77
1669,Female,63,Medium,74
1670,Male,45,High,22
1671,Male,59,High,26
1672,Female,47,Low,56
1673,Female,57,Low,44
1674,Non-binary,36,Low,72
1675,Female,28,Medium,32
1676,Male,26,High,70
1677,Female,42,Low,98
1678,Male,63,Medium,77
1679,Male,47,High,15
1680,Male,33,Medium,30
1681,Male,61,Low,70
1682,Female,67,Low,9
1683,Male,53,Low,85
1684,Female,65,Medium,92
1685,Male,36,High,35
1686,Female,32,Low,92
1687,Female,36,Medium,46
1688,Female,45,Low,72
1689,Male,66,High,13
1690,Female,18,High,93
1691,Non-binary,19,Low,85
1692,Male,27,Low,51
1693,Female,45,High,29
1694,Female,70,Medium,53
1695,Non-binary,48,Medium,4
1696,Male,58,Medium,4
1697,Male,28,High,48
1698,Female,66,Medium,2
1699,Female,47,High,71
1700,Male,29,Medium,58
1701,Non-binary,50,Low,48
1702,Male,29,Medium,83
1703,Female,41,Medium,39
1704,Female,37,Medium,42
1705,Male,36,Low,50
1706,Non-binary,31,Medium,56
1707,Male,37,Low,14
1708,Female,31,Medium,48
1709,Male,32,Medium,75
1710,Female,48,Medium,19
1711,Male,37,Medium,11
1712,Female,37,Low,37
1713,Female,70,High,57
1714,Female,67,Medium,21
1715,Non-binary,53,High,15
1716,Male,42,Medium,45
1717,Female,62,Low,99
1718,Female,40,Low,93
1719,Female,50,Low,68
1720,Non-binary,29,High,73
1721,Female,63,Low,38
1722,Male,49,Medium,63
1723,Female,58,High,33
1724,Male,52,Medium,75
1725,Male,64,Medium,41
1726,Female,22,Low,28
1727,Male,46,High,87
1728,Female,46,High,74
1729,Male,48,Low,83
1730,Male,41,Medium,96
1731,Female,21,Medium,92
1732,Male,20,Medium,87
1733,Female,18,High,45
1734,Male,68,Medium,76
1735,Male,44,Low,61
1736,Male,66,Medium,37
1737,Male,43,Medium,11
1738,Non-binary,35,Medium,30
1739,Non-binary,66,Medium,96
1740,Female,63,Medium,64
1741,Male,67,Medium,33
1742,Female,33,Medium,77
1743,Female,35,Low,6
1744,Male,24,Medium,33
1745,Male,37,High,14
1746,Male,24,High,16
1747,Female,67,Medium,66
1748,Female,32,Low,92
1749,Female,43,Medium,67
1750,Male,28,Medium,8
1751,Male,26,Medium,21
1752,Male,37,High,86
1753,Female,37,High,51
1754,Male,69,High,6
1755,Male,70,Low,43
1756,Female,69,High,11
1757,Female,28,Low,20
1758,Non-binary,29,Low,15
1759,Female,21,Low,49
1760,Male,61,Medium,98
1761,Male,44,Low,87
1762,Male,49,Low,93
1763,Female,49,Medium,96
1764,Female,57,Medium,7
1765,Female,34,Medium,39
1766,Female,66,Medium,40
1767,Male,61,Low,90
1768,Female,51,Low,94
1769,Female,28,Low,66
1770,Female,18,Medium,25
1771,Non-binary,41,Medium,8
1772,Male,32,Low,29
1773,Female,43,Medium,15
1774,Female,18,Medium,55
1775,Female,65,Medium,2
1776,Female,20,High,79
1777,Female,25,Medium,8
1778,Female,30,Low,74
1779,Female,22,Medium,24
1780,Female,33,Low,72
1781,Non-binary,61,High,42
1782,Female,68,High,74
1783,Female,24,High,11
1784,Male,21,High,88
1785,Male,38,High,70
1786,Male,18,Low,27
1787,Non-binary,51,Medium,96
1788,Female,31,Medium,1
1789,Female,43,Medium,18
1790,Male,28,Low,85
1791,Male,59,Low,98
1792,Non-binary,42,Low,91
1793,Male,62,High,1
1794,Male,53,Low,54
1795,Female,68,Medium,18
1796,Male,30,Low,32
1797,Male,32,Medium,28
1798,Female,28,High,21
1799,Male,29,Low,72
1800,Male,26,High,1
1801,Female,24,Medium,46
1802,Female,46,Medium,69
1803,Male,28,Medium,26
1804,Male,38,High,63
1805,Female,60,Medium,98
1806,Female,56,Medium,64
1807,Female,69,High,66
1808,Male,33,Medium,58
1809,Female,43,Medium,2
1810,Male,40,High,42
1811,Non-binary,68,Medium,42
1812,Female,54,Medium,57
1813,Female,20,High,83
1814,Female,58,Medium,46
1815,Non-binary,59,Medium,67
1816,Female,67,Medium,91
1817,Female,51,High,54
1818,Female,65,Low,25
1819,Male,68,Medium,97
1820,Female,25,Medium,70
1821,Male,63,Low,95
1822,Female,26,Low,90
1823,Female,34,Low,82
1824,Female,45,Medium,81
1825,Male,33,High,46
1826,Male,29,Low,73
1827,Female,50,Medium,20
1828,Male,32,Medium,62
1829,Female,69,Low,13
1830,Male,56,Medium,1
1831,Male,60,Medium,24
1832,Male,59,Low,24
1833,Male,42,Medium,48
1834,Male,22,Low,24
1835,Female,38,Medium,48
1836,Female,26,High,9
1837,Female,27,Medium,10
1838,Female,19,High,31
1839,Female,26,Low,88
1840,Female,32,Low,2
1841,Non-binary,59,Medium,54
1842,Male,68,Low,34
1843,Male,70,Medium,60
1844,Female,25,Medium,89
1845,Male,38,Medium,44
1846,Female,60,Medium,82
1847,Female,70,Low,8
1848,Male,54,High,2
1849,Non-binary,39,High,98
1850,Female,32,Low,65
1851,Female,30,Medium,82
1852,Female,38,Medium,82
1853,Female,51,Medium,91
1854,Male,50,Low,78
1855,Male,51,High,55
1856,Female,36,High,56
1857,Female,38,Medium,20
1858,Male,51,Medium,25
1859,Female,69,Medium,88
1860,Female,40,Medium,94
1861,Male,47,Medium,91
1862,Male,47,Medium,14
1863,Male,62,Low,87
1864,Female,51,Low,67
1865,Female,57,Medium,63
1866,Female,65,High,16
1867,Male,18,Medium,99
1868,Male,40,Low,69
1869,Female,44,Medium,30
1870,Female,55,Medium,22
1871,Female,42,Low,67
1872,Female,53,Medium,30
1873,Female,42,Low,24
1874,Female,25,Medium,50
1875,Male,35,Medium,22
1876,Female,21,Medium,82
1877,Non-binary,29,Medium,11
1878,Female,51,High,49
1879,Male,66,Medium,41
1880,Female,34,Medium,67
1881,Female,61,Medium,58
1882,Male,20,Medium,75
1883,Male,47,Medium,54
1884,Male,23,Medium,29
1885,Male,52,High,19
1886,Female,29,Medium,46
1887,Female,60,Low,17
1888,Female,45,Low,4
1889,Female,64,Medium,9
1890,Male,49,Low,96
1891,Male,60,Medium,52
1892,Male,59,Medium,79
1893,Male,39,Medium,96
1894,Male,65,Medium,28
1895,Female,52,Medium,63
1896,Male,52,Low,29
1897,Non-binary,26,Medium,68
1898,Female,23,Medium,79
1899,Male,52,Medium,67
1900,Female,20,Medium,54
1901,Male,61,Medium,100
1902,Female,61,High,12
1903,Male,57,Medium,37
1904,Male,41,High,7
1905,Male,62,Medium,50
